,horodatage_local,poste,heure,jour,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh,energie_lag1,energie_lag24,degre_jour_chauffage,degre_jour_clim,indice_temp_cons,indice_temp_client,facteur_eolien
1391,2024-06-05 13:00:00+00:00,B,9,5,6,4,20.70000076,76,0.400000006,0.0,554.0,0.707106781,-0.707106781,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,37,252,0,43.20954977,37.91250101,46.79994026583661,0.0,0.0,0.0,0.0,0.0
1392,2024-06-05 13:00:00+00:00,A,9,5,6,4,20.70000076,76,0.400000006,0.0,554.0,0.707106781,-0.707106781,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,52,306,0,61.22786148,35.09809533,59.05672293412974,0.0,0.0,0.0,0.0,0.0
1393,2024-06-05 14:00:00+00:00,B,10,5,6,4,23.0,71,0.400000006,0.0,701.0,0.5,-0.866025404,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,37,252,0,45.68183091,43.20954977,46.45329415497245,0.0,0.0,0.0,0.0,0.0
1394,2024-06-05 18:00:00+00:00,B,14,5,6,4,28.89999962,50,3.200000048,0.0,844.0,-0.5,-0.866025404,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,37,252,0,47.3810962,45.68183091,47.530930380852794,0.0,5.899999619999999,14.707223105510057,544.167254903872,47.06311464357889
1395,2024-06-05 18:00:00+00:00,A,14,5,6,4,28.89999962,50,3.200000048,0.0,844.0,-0.5,-0.866025404,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,52,306,0,48.85675987,61.22786148,60.43450237033589,0.0,5.899999619999999,14.707223105510057,764.775601486523,47.06311464357889
1396,2024-06-05 20:00:00+00:00,B,16,5,6,4,29.60000038,49,3.200000048,0.0,672.0,-0.866025404,-0.5,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,37,252,0,64.46249402,47.3810962,47.3774506217654,0.0,6.600000380000001,18.40410211926007,680.9517784126226,58.89312766502913
1398,2024-06-05 21:00:00+00:00,A,17,5,6,4,30.0,47,3.200000048,0.0,526.0,-0.965925826,-0.258819045,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,52,306,0,67.36429506,48.85675987,60.06687280798016,0.0,7.0,20.702499999999997,1076.5299999999997,66.24800099372
1397,2024-06-05 21:00:00+00:00,B,17,5,6,4,30.0,47,3.200000048,0.0,526.0,-0.965925826,-0.258819045,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,37,252,0,69.15022052,64.46249402,48.0517653272957,0.0,7.0,20.702499999999997,765.9924999999998,66.24800099372
1399,2024-06-06 00:00:00+00:00,A,20,5,6,4,28.10000038,61,2.0,0.0,46.0,-0.866025404,0.5,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,52,306,0,88.38020838,67.36429506,59.94305123160808,0.0,5.100000380000001,10.989226637610066,571.4397851557235,21.978453275220133
1400,2024-06-06 01:00:00+00:00,A,21,5,6,4,26.70000076,64,1.600000024,0.0,0.0,-0.707106781,0.707106781,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,52,306,0,85.09746433,88.38020838,56.169115030230515,0.0,3.7000007600000018,5.78402737614025,300.769423559293,9.254443940641057
1401,2024-06-06 02:00:00+00:00,B,22,5,6,4,25.89999962,61,1.600000024,0.0,0.0,-0.5,0.866025404,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,37,252,0,51.61742107,69.15022052,46.730263911900096,0.0,2.899999619999999,3.553224068810059,131.4692905459722,5.685158595373473
1402,2024-06-06 03:00:00+00:00,B,23,5,6,4,24.39999962,68,0.800000012,0.0,0.0,-0.258819045,0.965925826,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,37,252,0,49.05876749,51.61742107,44.579352088514604,0.0,1.3999996199999991,0.82809955046006,30.63968336702222,0.6624796503052427
1404,2024-06-06 09:00:00+00:00,B,5,6,6,5,20.0,85,1.600000024,0.0,0.0,0.965925826,0.258819045,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,37,252,0,31.96678085,49.05876749,44.47235308302183,0.0,0.0,0.0,0.0,0.0
1403,2024-06-06 09:00:00+00:00,A,5,6,6,5,20.0,85,1.600000024,0.0,0.0,0.965925826,0.258819045,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,52,306,0,31.52575385,85.09746433,49.35810749084618,0.0,0.0,0.0,0.0,0.0
1405,2024-06-06 10:00:00+00:00,B,6,6,6,5,20.70000076,83,0.800000012,0.0,80.0,1.0,6.12e-17,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,37,252,0,48.42483579,31.96678085,45.118644813153225,0.0,0.0,0.0,0.0,0.0
1406,2024-06-06 14:00:00+00:00,A,10,6,6,5,24.79999924,71,0.800000012,0.0,336.0,0.5,-0.866025404,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,51,302,0,45.98342126,31.52575385,54.29292327628463,0.0,1.7999992399999982,1.3688988440402412,69.8138410460523,1.0951190916589792
1407,2024-06-06 15:00:00+00:00,B,11,6,6,5,24.79999924,73,2.0,0.0,206.0,0.258819045,-0.965925826,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,37,252,0,40.85017261,48.42483579,49.29710499943758,0.0,1.7999992399999982,1.3688988440402412,50.649257229488924,2.7377976880804824
1408,2024-06-06 15:00:00+00:00,A,11,6,6,5,24.79999924,73,2.0,0.0,206.0,0.258819045,-0.965925826,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,51,302,0,52.50599797,45.98342126,55.68521980518468,0.0,1.7999992399999982,1.3688988440402412,69.8138410460523,2.7377976880804824
1410,2024-06-06 16:00:00+00:00,B,12,6,6,5,25.60000038,73,4.0,0.0,249.0,1.22e-16,-1.0,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,37,252,0,45.36080526,40.85017261,50.574883597385096,0.0,2.600000380000001,2.856100834860063,105.67573088982233,11.424403339440252
1409,2024-06-06 16:00:00+00:00,A,12,6,6,5,25.60000038,73,4.0,0.0,249.0,1.22e-16,-1.0,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,51,302,0,59.93594426,52.50599797,57.12487693312134,0.0,2.600000380000001,2.856100834860063,145.66114257786322,11.424403339440252
1411,2024-06-06 17:00:00+00:00,A,13,6,6,5,25.20000076,75,2.799999952,0.0,366.0,-0.258819045,-0.965925826,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,51,302,0,52.05734296,59.93594426,59.698578376618926,0.0,2.2000007600000018,2.0449014128402476,104.28997205485263,5.725723857797425
1412,2024-06-06 18:00:00+00:00,A,14,6,6,5,26.70000076,65,3.599999905,0.0,200.0,-0.5,-0.866025404,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,52,306,0,54.16505144,52.05734296,62.17369283051435,0.0,3.7000007600000018,5.78402737614025,300.769423559293,20.822498004622297
1413,2024-06-06 19:00:00+00:00,A,15,6,6,5,26.70000076,72,3.599999905,0.0,338.0,-0.707106781,-0.707106781,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,52,306,0,49.92179431,54.16505144,63.9567898730814,0.0,3.7000007600000018,5.78402737614025,300.769423559293,20.822498004622297
1414,2024-06-06 19:00:00+00:00,B,15,6,6,5,26.70000076,72,3.599999905,0.0,338.0,-0.707106781,-0.707106781,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,37,252,0,48.71274675,45.36080526,54.439073421086924,0.0,3.7000007600000018,5.78402737614025,214.00901291718924,20.822498004622297
1415,2024-06-07 01:00:00+00:00,A,21,6,6,5,17.79999924,93,7.599999905,0.0,0.0,-0.707106781,0.707106781,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,52,306,0,79.60694513,49.92179431,64.54051644146725,0.20000076000000178,0.0,0.16000121600231323,8.320063232120289,1.2160092264174651
1416,2024-06-07 01:00:00+00:00,B,21,6,6,5,17.79999924,93,7.599999905,0.0,0.0,-0.707106781,0.707106781,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,37,252,0,65.95443369,48.71274675,53.124957627916025,0.20000076000000178,0.0,0.16000121600231323,5.9200449920855895,1.2160092264174651
1417,2024-06-07 02:00:00+00:00,A,22,6,6,5,16.29999924,98,1.200000048,0.0,0.0,-0.5,0.866025404,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,52,306,0,72.85401745,79.60694513,63.47693034363935,1.7000007600000018,0.0,11.560010336002335,601.1205374721214,13.872012958083298
1418,2024-06-07 03:00:00+00:00,A,23,6,6,5,16.70000076,95,1.200000048,0.0,0.0,-0.258819045,0.965925826,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,52,306,0,50.05966513,72.85401745,55.61686293230693,1.2999992399999982,0.0,6.759992096002292,351.51958899211917,8.11199083968237
1419,2024-06-07 05:00:00+00:00,B,1,7,6,6,16.29999924,98,2.799999952,0.0,0.0,0.258819045,0.965925826,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,37,252,0,33.20757133,65.95443369,51.7108165823076,1.7000007600000018,0.0,11.560010336002335,427.7203824320864,32.36802838592604
1420,2024-06-07 06:00:00+00:00,B,2,7,6,6,16.70000076,98,2.799999952,0.0,0.0,0.5,0.866025404,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,37,252,0,31.20777564,33.20757133,50.127758950120665,1.2999992399999982,0.0,6.759992096002292,250.1197075520848,18.927977544326797
1421,2024-06-07 09:00:00+00:00,A,5,7,6,6,16.70000076,98,2.400000095,0.0,0.0,0.965925826,0.258819045,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,52,306,0,40.31619982,50.05966513,54.488435377190314,1.2999992399999982,0.0,6.759992096002292,351.51958899211917,16.22398167260475
1422,2024-06-07 10:00:00+00:00,B,6,7,6,6,17.0,95,2.400000095,0.0,71.0,1.0,6.12e-17,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,37,252,0,41.51791285,31.20777564,47.0424006161026,1.0,0.0,4.0,148.0,9.60000038
1423,2024-06-07 10:00:00+00:00,A,6,7,6,6,17.0,95,2.400000095,0.0,71.0,1.0,6.12e-17,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,52,306,0,51.96561898,40.31619982,55.27034851333874,1.0,0.0,4.0,208.0,9.60000038
1424,2024-06-07 11:00:00+00:00,B,7,7,6,6,17.79999924,93,2.0,0.0,225.0,0.965925826,-0.258819045,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,37,252,0,44.92421924,41.51791285,45.60241060132381,0.20000076000000178,0.0,0.16000121600231323,5.9200449920855895,0.32000243200462647
1425,2024-06-07 12:00:00+00:00,A,8,7,6,6,18.10000038,93,1.600000024,0.0,332.0,0.866025404,-0.5,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,52,306,0,47.95184743,51.96561898,55.757860189391,0.0,0.0,0.0,0.0,0.0
1426,2024-06-07 12:00:00+00:00,B,8,7,6,6,18.10000038,93,1.600000024,0.0,332.0,0.866025404,-0.5,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,37,252,0,47.50456102,44.92421924,45.74024529025922,0.0,0.0,0.0,0.0,0.0
1427,2024-06-07 18:00:00+00:00,B,14,7,6,6,18.89999962,75,3.200000048,0.0,820.0,-0.5,-0.866025404,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,37,252,0,43.34052955,47.50456102,45.71481751937415,0.0,0.0,0.0,0.0,0.0
1428,2024-06-07 20:00:00+00:00,B,16,7,6,6,20.39999962,69,2.799999952,0.0,411.0,-0.866025404,-0.5,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,37,252,0,49.96164583,43.34052955,46.53949565327383,0.0,0.0,0.0,0.0,0.0
1429,2024-06-07 21:00:00+00:00,B,17,7,6,6,18.10000038,75,0.800000012,0.0,159.0,-0.965925826,-0.258819045,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,37,252,0,53.55117137,49.96164583,47.20663151118798,0.0,0.0,0.0,0.0,0.0
1430,2024-06-07 22:00:00+00:00,B,18,7,6,6,17.39999962,85,2.400000095,0.0,205.0,-1.0,-1.84e-16,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,37,252,0,52.54649203,53.55117137,45.29277913656585,0.6000003800000009,0.0,1.4400018240005819,53.28006748802153,3.45600451440157
1431,2024-06-08 02:00:00+00:00,A,22,7,6,6,16.70000076,85,3.200000048,0.0,0.0,-0.5,0.866025404,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,52,306,0,62.6872551,47.95184743,57.542630864553644,1.2999992399999982,0.0,6.759992096002292,351.51958899211917,21.631975031686956
1432,2024-06-08 02:00:00+00:00,B,22,7,6,6,16.70000076,85,3.200000048,0.0,0.0,-0.5,0.866025404,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,36,244,0,55.64181615,52.54649203,43.22693575062654,1.2999992399999982,0.0,6.759992096002292,243.3597154560825,21.631975031686956
1434,2024-06-08 05:00:00+00:00,B,1,8,6,7,15.60000038,87,2.799999952,0.0,0.0,0.258819045,0.965925826,1.22e-16,-1.0,-2.45e-16,1.0,1,0,36,244,0,33.97496827,55.64181615,42.22861649748256,2.399999619999999,0.0,23.03999270400056,829.4397373440202,64.51197846528191
1433,2024-06-08 05:00:00+00:00,A,1,8,6,7,15.60000038,87,2.799999952,0.0,0.0,0.258819045,0.965925826,1.22e-16,-1.0,-2.45e-16,1.0,1,0,52,306,0,36.92713635,62.6872551,59.44740231700071,2.399999619999999,0.0,23.03999270400056,1198.0796206080292,64.51197846528191
1435,2024-06-08 07:00:00+00:00,B,3,8,6,7,15.19999981,91,2.799999952,0.0,0.0,0.707106781,0.707106781,1.22e-16,-1.0,-2.45e-16,1.0,1,0,36,244,0,30.14585265,33.97496827,42.77816894876038,2.8000001900000004,0.0,31.360004256000153,1128.9601532160054,87.80801041152021
1436,2024-06-08 08:00:00+00:00,B,4,8,6,7,15.19999981,91,3.599999905,0.0,0.0,0.866025404,0.5,1.22e-16,-1.0,-2.45e-16,1.0,1,0,36,244,0,25.30856208,30.14585265,43.472412209384636,2.8000001900000004,0.0,31.360004256000153,1128.9601532160054,112.89601234240014
1437,2024-06-08 09:00:00+00:00,B,5,8,6,7,14.80000019,93,3.200000048,0.0,0.0,0.965925826,0.258819045,1.22e-16,-1.0,-2.45e-16,1.0,1,0,36,244,0,29.01087012,25.30856208,44.14957308171236,3.1999998099999996,0.0,40.95999513600013,1474.5598248960048,131.07198640128018
1438,2024-06-08 10:00:00+00:00,B,6,8,6,7,15.19999981,93,3.200000048,0.0,85.0,1.0,6.12e-17,1.22e-16,-1.0,-2.45e-16,1.0,1,0,36,244,0,26.43720632,29.01087012,45.36256479676987,2.8000001900000004,0.0,31.360004256000153,1128.9601532160054,100.3520151244807
1439,2024-06-08 10:00:00+00:00,A,6,8,6,7,15.19999981,93,3.200000048,0.0,85.0,1.0,6.12e-17,1.22e-16,-1.0,-2.45e-16,1.0,1,0,52,306,0,24.5345649,36.92713635,60.707166994189464,2.8000001900000004,0.0,31.360004256000153,1630.7202213120079,100.3520151244807
1440,2024-06-08 11:00:00+00:00,B,7,8,6,7,15.19999981,91,3.599999905,0.0,113.0,0.965925826,-0.258819045,1.22e-16,-1.0,-2.45e-16,1.0,1,0,36,244,0,37.83362532,26.43720632,45.95761590891684,2.8000001900000004,0.0,31.360004256000153,1128.9601532160054,112.89601234240014
1441,2024-06-08 11:00:00+00:00,A,7,8,6,7,15.19999981,91,3.599999905,0.0,113.0,0.965925826,-0.258819045,1.22e-16,-1.0,-2.45e-16,1.0,1,0,52,306,0,36.77338394,24.5345649,59.7913272264025,2.8000001900000004,0.0,31.360004256000153,1630.7202213120079,112.89601234240014
1442,2024-06-08 12:00:00+00:00,B,8,8,6,7,15.60000038,89,6.400000095,0.0,213.0,0.866025404,-0.5,1.22e-16,-1.0,-2.45e-16,1.0,1,0,36,244,0,46.8279001,37.83362532,46.592640690071484,2.399999619999999,0.0,23.03999270400056,829.4397373440202,147.4559554944029
1443,2024-06-08 17:00:00+00:00,B,13,8,6,7,21.10000038,66,5.199999809,0.0,741.0,-0.258819045,-0.965925826,1.22e-16,-1.0,-2.45e-16,1.0,1,0,37,252,0,51.77261683,46.8279001,47.8485300645315,0.0,0.0,0.0,0.0,0.0
1444,2024-06-08 17:00:00+00:00,A,13,8,6,7,21.10000038,66,5.199999809,0.0,741.0,-0.258819045,-0.965925826,1.22e-16,-1.0,-2.45e-16,1.0,1,0,52,306,0,53.15382939,36.77338394,51.15827277157844,0.0,0.0,0.0,0.0,0.0
1445,2024-06-08 19:00:00+00:00,A,15,8,6,7,20.0,74,6.400000095,0.0,336.0,-0.707106781,-0.707106781,1.22e-16,-1.0,-2.45e-16,1.0,1,0,52,306,0,43.63629353,53.15382939,49.759515472034614,0.0,0.0,0.0,0.0,0.0
1446,2024-06-08 20:00:00+00:00,A,16,8,6,7,20.70000076,71,5.199999809,0.0,653.0,-0.866025404,-0.5,1.22e-16,-1.0,-2.45e-16,1.0,1,0,52,306,0,56.0314497,43.63629353,48.646208465656315,0.0,0.0,0.0,0.0,0.0
1448,2024-06-08 21:00:00+00:00,A,17,8,6,7,20.0,74,4.400000095,0.0,347.0,-0.965925826,-0.258819045,1.22e-16,-1.0,-2.45e-16,1.0,1,0,52,306,0,50.86225151,56.0314497,48.300450570176494,0.0,0.0,0.0,0.0,0.0
1447,2024-06-08 21:00:00+00:00,B,17,8,6,7,20.0,74,4.400000095,0.0,347.0,-0.965925826,-0.258819045,1.22e-16,-1.0,-2.45e-16,1.0,1,0,37,252,0,43.07189649,51.77261683,46.9815391498188,0.0,0.0,0.0,0.0,0.0
1449,2024-06-08 22:00:00+00:00,B,18,8,6,7,18.5,81,5.599999905,0.0,355.0,-1.0,-1.84e-16,1.22e-16,-1.0,-2.45e-16,1.0,1,0,37,252,0,60.88170412,43.07189649,45.82350194025385,0.0,0.0,0.0,0.0,0.0
1450,2024-06-08 23:00:00+00:00,B,19,8,6,7,17.39999962,89,4.400000095,0.0,121.0,-0.965925826,0.258819045,1.22e-16,-1.0,-2.45e-16,1.0,1,0,37,252,0,55.89372859,60.88170412,44.6988472871042,0.6000003800000009,0.0,1.4400018240005819,53.28006748802153,6.336008162402734
1451,2024-06-09 02:00:00+00:00,B,22,8,6,7,16.29999924,91,4.0,0.0,0.0,-0.5,0.866025404,1.22e-16,-1.0,-2.45e-16,1.0,1,0,37,252,0,56.29826814,55.89372859,39.59983300109773,1.7000007600000018,0.0,11.560010336002335,427.7203824320864,46.24004134400934
1452,2024-06-09 03:00:00+00:00,A,23,8,6,7,16.70000076,89,2.799999952,0.0,0.0,-0.258819045,0.965925826,1.22e-16,-1.0,-2.45e-16,1.0,1,0,52,306,0,43.35567261,50.86225151,41.747557867541744,1.2999992399999982,0.0,6.759992096002292,351.51958899211917,18.927977544326797
1453,2024-06-09 06:00:00+00:00,A,2,9,6,1,16.29999924,83,4.0,0.0,0.0,0.5,0.866025404,1.22e-16,-1.0,0.781831482,0.623489802,1,0,52,306,0,32.98639872,43.35567261,41.21088415067662,1.7000007600000018,0.0,11.560010336002335,601.1205374721214,46.24004134400934
1454,2024-06-09 07:00:00+00:00,A,3,9,6,1,15.89999962,85,5.599999905,0.0,0.0,0.707106781,0.707106781,1.22e-16,-1.0,0.781831482,0.623489802,1,0,52,306,0,32.79889832,32.98639872,41.95656807403717,2.100000380000001,0.0,17.640006384000593,917.2803319680309,98.78403407460272
1456,2024-06-09 08:00:00+00:00,B,4,9,6,1,15.60000038,83,4.400000095,0.0,0.0,0.866025404,0.5,1.22e-16,-1.0,0.781831482,0.623489802,1,0,37,252,0,25.48178169,56.29826814,34.951903299577666,2.399999619999999,0.0,23.03999270400056,852.4797300480208,101.37597008640178
1455,2024-06-09 08:00:00+00:00,A,4,9,6,1,15.60000038,83,4.400000095,0.0,0.0,0.866025404,0.5,1.22e-16,-1.0,0.781831482,0.623489802,1,0,52,306,0,31.72641801,32.79889832,43.3674024279215,2.399999619999999,0.0,23.03999270400056,1198.0796206080292,101.37597008640178
1458,2024-06-09 09:00:00+00:00,B,5,9,6,1,15.60000038,83,6.0,0.0,0.0,0.965925826,0.258819045,1.22e-16,-1.0,0.781831482,0.623489802,1,0,37,252,0,28.6579297,25.48178169,33.87651987449502,2.399999619999999,0.0,23.03999270400056,852.4797300480208,138.23995622400338
1457,2024-06-09 09:00:00+00:00,A,5,9,6,1,15.60000038,83,6.0,0.0,0.0,0.965925826,0.258819045,1.22e-16,-1.0,0.781831482,0.623489802,1,0,52,306,0,25.63071186,31.72641801,44.74876401155234,2.399999619999999,0.0,23.03999270400056,1198.0796206080292,138.23995622400338
1459,2024-06-09 12:00:00+00:00,B,8,9,6,1,14.80000019,87,3.599999905,0.0,152.0,0.866025404,-0.5,1.22e-16,-1.0,0.781831482,0.623489802,1,0,37,252,0,50.65007699,28.6579297,34.58887470170275,3.1999998099999996,0.0,40.95999513600013,1515.5198200320049,147.45597859840092
1460,2024-06-09 13:00:00+00:00,B,9,9,6,1,14.80000019,89,4.800000191,0.0,221.0,0.707106781,-0.707106781,1.22e-16,-1.0,0.781831482,0.623489802,1,0,37,252,0,58.11285948,50.65007699,37.087605256979586,3.1999998099999996,0.0,40.95999513600013,1515.5198200320049,196.6079844761597
1461,2024-06-09 13:00:00+00:00,A,9,9,6,1,14.80000019,89,4.800000191,0.0,221.0,0.707106781,-0.707106781,1.22e-16,-1.0,0.781831482,0.623489802,1,0,52,306,0,53.01531376,25.63071186,46.36953029466497,3.1999998099999996,0.0,40.95999513600013,2129.919747072007,196.6079844761597
1462,2024-06-09 14:00:00+00:00,B,10,9,6,1,14.39999962,91,6.400000095,0.0,251.0,0.5,-0.866025404,1.22e-16,-1.0,0.781831482,0.623489802,1,0,37,252,0,52.86735869,58.11285948,38.93934830247775,3.600000380000001,0.0,51.8400109440006,1918.0804049280223,331.7760749664049
1463,2024-06-09 15:00:00+00:00,A,11,9,6,1,15.19999981,91,4.400000095,0.0,267.0,0.258819045,-0.965925826,1.22e-16,-1.0,0.781831482,0.623489802,1,0,52,306,0,48.93797485,53.01531376,45.720611900105865,2.8000001900000004,0.0,31.360004256000153,1630.7202213120079,137.9840217056011
1464,2024-06-09 16:00:00+00:00,B,12,9,6,1,16.29999924,81,4.800000191,0.0,691.0,1.22e-16,-1.0,1.22e-16,-1.0,0.781831482,0.623489802,1,0,37,252,0,51.65219613,52.86735869,40.92087805180422,1.7000007600000018,0.0,11.560010336002335,427.7203824320864,55.48805182077318
1465,2024-06-09 18:00:00+00:00,B,14,9,6,1,15.89999962,83,2.799999952,0.0,657.0,-0.5,-0.866025404,1.22e-16,-1.0,0.781831482,0.623489802,1,0,37,252,0,54.6374794,51.65219613,42.897208737457376,2.100000380000001,0.0,17.640006384000593,652.6802362080219,49.39201702848135
1466,2024-06-09 19:00:00+00:00,A,15,9,6,1,17.0,79,3.599999905,0.0,457.0,-0.707106781,-0.707106781,1.22e-16,-1.0,0.781831482,0.623489802,1,0,52,306,0,53.50941256,48.93797485,45.05065691268555,1.0,0.0,4.0,208.0,14.39999962
1467,2024-06-10 02:00:00+00:00,B,22,9,6,1,15.19999981,87,2.799999952,0.0,0.0,-0.5,0.866025404,1.22e-16,-1.0,0.781831482,0.623489802,1,0,37,252,0,53.72567945,54.6374794,48.48158806707722,2.8000001900000004,0.0,31.360004256000153,1160.3201574720056,87.80801041152021
1468,2024-06-10 06:00:00+00:00,A,2,10,6,2,14.80000019,89,4.0,0.0,0.0,0.5,0.866025404,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,52,306,0,22.59501182,53.50941256,40.595358490394275,3.1999998099999996,0.0,40.95999513600013,2129.919747072007,163.83998054400053
1470,2024-06-10 08:00:00+00:00,A,4,10,6,2,14.39999962,93,3.200000048,0.0,0.0,0.866025404,0.5,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,52,306,0,21.37998968,22.59501182,38.88807209618224,3.600000380000001,0.0,51.8400109440006,2695.6805690880315,165.88803750912246
1469,2024-06-10 08:00:00+00:00,B,4,10,6,2,14.39999962,93,3.200000048,0.0,0.0,0.866025404,0.5,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,37,252,0,25.51762066,53.72567945,48.4081037696549,3.600000380000001,0.0,51.8400109440006,1918.0804049280223,165.88803750912246
1472,2024-06-10 10:00:00+00:00,A,6,10,6,2,14.10000038,95,2.799999952,0.0,77.0,1.0,6.12e-17,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,52,306,0,36.65700858,21.37998968,37.961356362734605,3.899999619999999,0.0,60.83998814400055,3163.6793834880286,170.3519638828821
1471,2024-06-10 10:00:00+00:00,B,6,10,6,2,14.10000038,95,2.799999952,0.0,77.0,1.0,6.12e-17,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,37,252,0,30.20165282,25.51762066,42.96477122437734,3.899999619999999,0.0,60.83998814400055,2251.07956132802,170.3519638828821
1473,2024-06-10 11:00:00+00:00,A,7,10,6,2,14.10000038,95,2.799999952,0.0,210.0,0.965925826,-0.258819045,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,52,306,0,47.94247805,36.65700858,36.87241659958487,3.899999619999999,0.0,60.83998814400055,3163.6793834880286,170.3519638828821
1474,2024-06-10 13:00:00+00:00,A,9,10,6,2,15.19999981,82,4.0,0.0,383.0,0.707106781,-0.707106781,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,52,306,0,42.03963864,47.94247805,36.97556162086194,2.8000001900000004,0.0,31.360004256000153,1630.7202213120079,125.44001702400061
1475,2024-06-10 14:00:00+00:00,B,10,10,6,2,15.19999981,80,4.800000191,0.0,336.0,0.5,-0.866025404,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,37,252,0,37.73207732,30.20165282,46.72957463625558,2.8000001900000004,0.0,31.360004256000153,1160.3201574720056,150.52802641856152
1476,2024-06-10 15:00:00+00:00,B,11,10,6,2,15.60000038,77,4.400000095,0.0,272.0,0.258819045,-0.965925826,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,37,252,0,37.29246152,37.73207732,48.020694758604606,2.399999619999999,0.0,23.03999270400056,852.4797300480208,101.37597008640178
1477,2024-06-10 16:00:00+00:00,B,12,10,6,2,15.89999962,77,4.0,0.0,421.0,1.22e-16,-1.0,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,37,252,0,35.88924698,37.29246152,49.29806921306409,2.100000380000001,0.0,17.640006384000593,652.6802362080219,70.56002553600237
1478,2024-06-10 17:00:00+00:00,B,13,10,6,2,16.29999924,75,6.400000095,0.0,450.0,-0.258819045,-0.965925826,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,37,252,0,35.86262861,35.88924698,49.423387550693995,1.7000007600000018,0.0,11.560010336002335,427.7203824320864,73.98406724861593
1479,2024-06-10 18:00:00+00:00,B,14,10,6,2,16.70000076,73,4.0,0.0,290.0,-0.5,-0.866025404,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,37,252,0,37.13872802,35.86262861,49.26942917563903,1.2999992399999982,0.0,6.759992096002292,250.1197075520848,27.039968384009168
1480,2024-06-10 19:00:00+00:00,B,15,10,6,2,17.79999924,73,4.0,0.0,194.0,-0.707106781,-0.707106781,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,37,252,0,41.41243507,37.13872802,48.9644970719439,0.20000076000000178,0.0,0.16000121600231323,5.9200449920855895,0.6400048640092529
