horodatage_local,poste,jour,heure,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh
2023-12-26 23:00:00+00:00,B,26,18,12,3,4.699999809,96,1.879999995,0.0,0.0,-1.0,-1.84e-16,-2.45e-16,1.0,0.433883739,-0.900968868,0,0,39,260,0,105.0499991
2023-12-27 00:00:00+00:00,C,26,19,12,3,4.199999809,97,1.940000057,0.0,0.0,-0.965925826,0.258819045,-2.45e-16,1.0,0.433883739,-0.900968868,0,0,103,651,0,231.946075
2023-12-27 02:00:00+00:00,B,26,21,12,3,4.099999905,96,2.650000095,0.0,0.0,-0.707106781,0.707106781,-2.45e-16,1.0,0.433883739,-0.900968868,0,0,39,260,0,84.62106455
2023-12-27 04:00:00+00:00,B,26,23,12,3,3.700000048,98,2.630000114,0.0,0.0,-0.258819045,0.965925826,-2.45e-16,1.0,0.433883739,-0.900968868,0,0,39,260,0,71.18879363
2023-12-27 06:00:00+00:00,B,27,1,12,4,3.599999905,96,2.190000057,0.0,0.0,0.258819045,0.965925826,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,39,260,0,54.74251047
2023-12-27 07:00:00+00:00,B,27,2,12,4,3.599999905,96,3.200000048,0.0,0.0,0.5,0.866025404,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,39,260,0,52.33384536
2023-12-27 08:00:00+00:00,C,27,3,12,4,3.299999952,96,2.700000048,0.0,0.0,0.707106781,0.707106781,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,103,651,0,116.1114101
2023-12-27 10:00:00+00:00,C,27,5,12,4,2.900000095,97,3.019999981,0.0,0.0,0.965925826,0.258819045,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,103,651,0,137.5339555
2023-12-27 11:00:00+00:00,C,27,6,12,4,2.799999952,95,2.720000029,0.0,0.0,1.0,6.12e-17,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,103,651,0,183.7531219
2023-12-27 12:00:00+00:00,C,27,7,12,4,2.5,95,4.389999866,0.0,0.0,0.965925826,-0.258819045,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,103,651,0,205.6163278
2023-12-27 13:00:00+00:00,B,27,8,12,4,2.900000095,94,2.950000048,0.0,47.0,0.866025404,-0.5,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,39,260,0,84.54415846
2023-12-27 16:00:00+00:00,C,27,11,12,4,3.0,96,3.289999962,0.0,259.0,0.258819045,-0.965925826,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,103,651,0,237.4765814
2023-12-27 20:00:00+00:00,C,27,15,12,4,3.200000048,93,3.210000038,0.0,108.0,-0.707106781,-0.707106781,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,102,641,0,202.6252717
2023-12-27 20:00:00+00:00,B,27,15,12,4,3.200000048,93,3.210000038,0.0,108.0,-0.707106781,-0.707106781,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,39,260,0,102.1460191
2023-12-27 23:00:00+00:00,C,27,18,12,4,2.5,83,4.300000191,0.0,0.0,-1.0,-1.84e-16,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,102,641,0,250.1211955
2023-12-28 01:00:00+00:00,C,27,20,12,4,1.899999976,90,3.49000001,0.0,0.0,-0.866025404,0.5,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,102,641,0,233.2832729
2023-12-28 02:00:00+00:00,C,27,21,12,4,1.600000024,93,4.610000134,0.0,0.0,-0.707106781,0.707106781,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,102,641,0,227.0378003
2023-12-28 03:00:00+00:00,B,27,22,12,4,1.200000048,98,3.819999933,1.0,0.0,-0.5,0.866025404,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,39,260,0,90.50851355
2023-12-28 03:00:00+00:00,C,27,22,12,4,1.200000048,98,3.819999933,1.0,0.0,-0.5,0.866025404,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,102,641,0,204.2170203
2023-12-28 04:00:00+00:00,B,27,23,12,4,1.100000024,99,2.980000019,0.5,0.0,-0.258819045,0.965925826,-2.45e-16,1.0,-0.433883739,-0.900968868,0,0,39,260,0,83.43373414
2023-12-28 08:00:00+00:00,C,28,3,12,5,1.100000024,97,5.090000153,0.0,0.0,0.707106781,0.707106781,-2.45e-16,1.0,-0.974927912,-0.222520934,0,0,102,640,0,142.137229
2023-12-28 13:00:00+00:00,C,28,8,12,5,1.399999976,97,4.210000038,0.0,43.0,0.866025404,-0.5,-2.45e-16,1.0,-0.974927912,-0.222520934,0,0,102,640,0,229.2979073
2023-12-28 14:00:00+00:00,C,28,9,12,5,1.600000024,98,6.059999943,0.0,88.0,0.707106781,-0.707106781,-2.45e-16,1.0,-0.974927912,-0.222520934,0,0,102,640,0,223.5126892
2023-12-28 15:00:00+00:00,C,28,10,12,5,2.200000048,91,4.159999847,0.0,136.0,0.5,-0.866025404,-2.45e-16,1.0,-0.974927912,-0.222520934,0,0,102,640,0,234.4292142
2023-12-28 16:00:00+00:00,C,28,11,12,5,2.299999952,95,4.289999962,0.0,174.0,0.258819045,-0.965925826,-2.45e-16,1.0,-0.974927912,-0.222520934,0,0,102,640,0,270.4086212
2023-12-28 17:00:00+00:00,C,28,12,12,5,2.400000095,93,3.640000105,0.0,99.0,1.22e-16,-1.0,-2.45e-16,1.0,-0.974927912,-0.222520934,0,0,102,640,0,257.3102174
2023-12-28 17:00:00+00:00,B,28,12,12,5,2.400000095,93,3.640000105,0.0,99.0,1.22e-16,-1.0,-2.45e-16,1.0,-0.974927912,-0.222520934,0,0,39,260,0,92.6769095
2023-12-28 18:00:00+00:00,B,28,13,12,5,2.5,91,4.309999943,0.0,159.0,-0.258819045,-0.965925826,-2.45e-16,1.0,-0.974927912,-0.222520934,0,0,39,260,0,91.98530114
2023-12-28 19:00:00+00:00,B,28,14,12,5,3.5,94,4.420000076,0.0,146.0,-0.5,-0.866025404,-2.45e-16,1.0,-0.974927912,-0.222520934,0,0,39,260,0,87.26546962
2023-12-28 21:00:00+00:00,B,28,16,12,5,2.799999952,86,4.400000095,0.0,25.0,-0.866025404,-0.5,-2.45e-16,1.0,-0.974927912,-0.222520934,0,0,39,260,0,100.488654
2023-12-29 03:00:00+00:00,B,28,22,12,5,2.299999952,93,3.079999924,0.0,0.0,-0.5,0.866025404,-2.45e-16,1.0,-0.974927912,-0.222520934,0,0,39,260,0,88.87940564
2023-12-29 04:00:00+00:00,C,28,23,12,5,2.0,95,2.819999933,0.0,0.0,-0.258819045,0.965925826,-2.45e-16,1.0,-0.974927912,-0.222520934,0,0,102,640,0,164.0592767
2023-12-29 08:00:00+00:00,B,29,3,12,6,1.399999976,95,2.609999895,0.0,0.0,0.707106781,0.707106781,-2.45e-16,1.0,-0.781831482,0.623489802,0,0,39,260,0,63.62617798
2023-12-29 11:00:00+00:00,C,29,6,12,6,1.299999952,99,1.980000019,0.0,0.0,1.0,6.12e-17,-2.45e-16,1.0,-0.781831482,0.623489802,0,0,102,640,0,216.9391214
2023-12-29 13:00:00+00:00,C,29,8,12,6,1.0,99,2.849999905,0.0,39.0,0.866025404,-0.5,-2.45e-16,1.0,-0.781831482,0.623489802,0,0,102,640,0,234.5687723
2023-12-29 14:00:00+00:00,B,29,9,12,6,1.100000024,98,2.109999895,0.0,73.0,0.707106781,-0.707106781,-2.45e-16,1.0,-0.781831482,0.623489802,0,0,39,260,0,88.70812703
2023-12-29 15:00:00+00:00,C,29,10,12,6,1.200000048,99,1.99000001,0.0,138.0,0.5,-0.866025404,-2.45e-16,1.0,-0.781831482,0.623489802,0,0,102,640,0,248.6166895
2023-12-29 16:00:00+00:00,B,29,11,12,6,1.5,98,1.75999999,0.0,108.0,0.258819045,-0.965925826,-2.45e-16,1.0,-0.781831482,0.623489802,0,0,39,260,0,88.10474213
2023-12-29 17:00:00+00:00,B,29,12,12,6,1.700000048,98,1.889999986,0.0,108.0,1.22e-16,-1.0,-2.45e-16,1.0,-0.781831482,0.623489802,0,0,39,260,0,103.5253075
2023-12-29 20:00:00+00:00,C,29,15,12,6,1.899999976,98,0.889999986,0.0,106.0,-0.707106781,-0.707106781,-2.45e-16,1.0,-0.781831482,0.623489802,0,0,102,640,0,227.9288303
2023-12-29 22:00:00+00:00,B,29,17,12,6,1.399999976,98,1.169999957,2.5,0.0,-0.965925826,-0.258819045,-2.45e-16,1.0,-0.781831482,0.623489802,0,0,38,244,0,119.315673
2023-12-29 23:00:00+00:00,B,29,18,12,6,0.5,98,1.179999948,0.0,0.0,-1.0,-1.84e-16,-2.45e-16,1.0,-0.781831482,0.623489802,0,0,39,260,0,125.9307415
2023-12-30 01:00:00+00:00,C,29,20,12,6,0.600000024,98,0.800000012,0.0,0.0,-0.866025404,0.5,-2.45e-16,1.0,-0.781831482,0.623489802,0,0,102,640,0,247.9191573
2023-12-30 01:00:00+00:00,B,29,20,12,6,0.600000024,98,0.800000012,0.0,0.0,-0.866025404,0.5,-2.45e-16,1.0,-0.781831482,0.623489802,0,0,39,260,0,129.0223745
2023-12-30 06:00:00+00:00,C,30,1,12,7,0.5,99,0.860000014,0.0,0.0,0.258819045,0.965925826,-2.45e-16,1.0,-2.45e-16,1.0,1,0,102,640,0,138.6516598
2023-12-30 07:00:00+00:00,C,30,2,12,7,0.400000006,98,0.059999999,0.0,0.0,0.5,0.866025404,-2.45e-16,1.0,-2.45e-16,1.0,1,0,101,633,0,131.8699532
2023-12-30 08:00:00+00:00,C,30,3,12,7,0.600000024,99,1.480000019,0.0,0.0,0.707106781,0.707106781,-2.45e-16,1.0,-2.45e-16,1.0,1,0,101,633,0,134.2337923
2023-12-30 09:00:00+00:00,B,30,4,12,7,0.800000012,98,1.529999971,0.0,0.0,0.866025404,0.5,-2.45e-16,1.0,-2.45e-16,1.0,1,0,39,260,0,66.04389828
2023-12-30 09:00:00+00:00,C,30,4,12,7,0.800000012,98,1.529999971,0.0,0.0,0.866025404,0.5,-2.45e-16,1.0,-2.45e-16,1.0,1,0,101,633,0,153.4185648
2023-12-30 11:00:00+00:00,B,30,6,12,7,0.600000024,94,2.75999999,0.0,0.0,1.0,6.12e-17,-2.45e-16,1.0,-2.45e-16,1.0,1,0,39,260,0,79.17251597
2023-12-30 11:00:00+00:00,C,30,6,12,7,0.600000024,94,2.75999999,0.0,0.0,1.0,6.12e-17,-2.45e-16,1.0,-2.45e-16,1.0,1,0,101,633,0,224.6255519
2023-12-30 12:00:00+00:00,C,30,7,12,7,-0.100000001,93,3.569999933,0.0,0.0,0.965925826,-0.258819045,-2.45e-16,1.0,-2.45e-16,1.0,1,0,101,633,0,237.2155215
2023-12-30 13:00:00+00:00,B,30,8,12,7,-0.100000001,88,2.930000067,0.0,28.0,0.866025404,-0.5,-2.45e-16,1.0,-2.45e-16,1.0,1,0,39,260,0,106.6810577
2023-12-30 14:00:00+00:00,C,30,9,12,7,-0.100000001,90,2.660000086,0.0,70.0,0.707106781,-0.707106781,-2.45e-16,1.0,-2.45e-16,1.0,1,0,101,633,0,256.3525977
2023-12-30 18:00:00+00:00,B,30,13,12,7,-1.0,82,4.230000019,0.0,111.0,-0.258819045,-0.965925826,-2.45e-16,1.0,-2.45e-16,1.0,1,0,39,260,0,107.7631805
2023-12-30 18:00:00+00:00,C,30,13,12,7,-1.0,82,4.230000019,0.0,111.0,-0.258819045,-0.965925826,-2.45e-16,1.0,-2.45e-16,1.0,1,0,100,629,0,240.8412532
2023-12-30 21:00:00+00:00,B,30,16,12,7,-1.799999952,89,3.329999924,0.0,22.0,-0.866025404,-0.5,-2.45e-16,1.0,-2.45e-16,1.0,1,0,39,260,0,103.1360632
2023-12-30 22:00:00+00:00,B,30,17,12,7,-1.799999952,83,2.539999962,0.0,0.0,-0.965925826,-0.258819045,-2.45e-16,1.0,-2.45e-16,1.0,1,0,39,260,0,109.4726042
2023-12-30 22:00:00+00:00,C,30,17,12,7,-1.799999952,83,2.539999962,0.0,0.0,-0.965925826,-0.258819045,-2.45e-16,1.0,-2.45e-16,1.0,1,0,101,636,0,285.8046861
2023-12-30 23:00:00+00:00,B,30,18,12,7,-2.599999905,88,2.700000048,0.0,0.0,-1.0,-1.84e-16,-2.45e-16,1.0,-2.45e-16,1.0,1,0,39,260,0,115.5178946
2023-12-30 23:00:00+00:00,C,30,18,12,7,-2.599999905,88,2.700000048,0.0,0.0,-1.0,-1.84e-16,-2.45e-16,1.0,-2.45e-16,1.0,1,0,101,636,0,292.7865727
2023-12-31 02:00:00+00:00,B,30,21,12,7,-3.0,82,2.420000076,0.0,0.0,-0.707106781,0.707106781,-2.45e-16,1.0,-2.45e-16,1.0,1,0,39,260,0,133.0010531
2023-12-31 03:00:00+00:00,C,30,22,12,7,-3.200000048,88,2.549999952,0.0,0.0,-0.5,0.866025404,-2.45e-16,1.0,-2.45e-16,1.0,1,0,101,636,0,197.167723
2023-12-31 04:00:00+00:00,C,30,23,12,7,-3.799999952,77,2.460000038,0.0,0.0,-0.258819045,0.965925826,-2.45e-16,1.0,-2.45e-16,1.0,1,0,101,636,0,188.9057024
2023-12-31 07:00:00+00:00,C,31,2,12,1,-4.400000095,75,4.110000134,0.0,0.0,0.5,0.866025404,-2.45e-16,1.0,0.781831482,0.623489802,1,0,101,636,0,170.6284961
2023-12-31 08:00:00+00:00,B,31,3,12,1,-4.900000095,76,3.50999999,0.0,0.0,0.707106781,0.707106781,-2.45e-16,1.0,0.781831482,0.623489802,1,0,39,260,0,96.51717703
2023-12-31 08:00:00+00:00,C,31,3,12,1,-4.900000095,76,3.50999999,0.0,0.0,0.707106781,0.707106781,-2.45e-16,1.0,0.781831482,0.623489802,1,0,101,636,0,176.3443558
2023-12-31 09:00:00+00:00,B,31,4,12,1,-5.199999809,75,3.700000048,0.0,0.0,0.866025404,0.5,-2.45e-16,1.0,0.781831482,0.623489802,1,0,39,260,0,92.28286914
2023-12-31 11:00:00+00:00,B,31,6,12,1,-5.599999905,72,2.900000095,0.0,0.0,1.0,6.12e-17,-2.45e-16,1.0,0.781831482,0.623489802,1,0,39,260,0,100.4575048
2023-12-31 14:00:00+00:00,B,31,9,12,1,-5.800000191,74,4.53000021,0.0,58.0,0.707106781,-0.707106781,-2.45e-16,1.0,0.781831482,0.623489802,1,0,39,260,0,138.4207704
2023-12-31 15:00:00+00:00,B,31,10,12,1,-5.5,73,2.920000076,0.0,142.0,0.5,-0.866025404,-2.45e-16,1.0,0.781831482,0.623489802,1,0,39,260,0,149.1506924
2023-12-31 16:00:00+00:00,C,31,11,12,1,-5.5,73,2.910000086,0.0,109.0,0.258819045,-0.965925826,-2.45e-16,1.0,0.781831482,0.623489802,1,0,102,640,0,324.913848
2023-12-31 16:00:00+00:00,B,31,11,12,1,-5.5,73,2.910000086,0.0,109.0,0.258819045,-0.965925826,-2.45e-16,1.0,0.781831482,0.623489802,1,0,39,260,0,145.0342571
2023-12-31 17:00:00+00:00,C,31,12,12,1,-5.5,70,2.309999943,0.0,109.0,1.22e-16,-1.0,-2.45e-16,1.0,0.781831482,0.623489802,1,0,102,640,0,316.4803112
2023-12-31 18:00:00+00:00,C,31,13,12,1,-5.300000191,75,2.769999981,0.0,214.0,-0.258819045,-0.965925826,-2.45e-16,1.0,0.781831482,0.623489802,1,0,102,640,0,327.9123442
2023-12-31 20:00:00+00:00,C,31,15,12,1,-5.099999905,72,2.599999905,0.0,57.0,-0.707106781,-0.707106781,-2.45e-16,1.0,0.781831482,0.623489802,1,0,101,633,0,326.1382589
2023-12-31 21:00:00+00:00,B,31,16,12,1,-5.300000191,72,2.75,0.0,22.0,-0.866025404,-0.5,-2.45e-16,1.0,0.781831482,0.623489802,1,0,39,260,0,139.6999046
2024-01-01 00:00:00+00:00,B,31,19,12,1,-5.5,69,0.639999986,0.0,0.0,-0.965925826,0.258819045,-2.45e-16,1.0,0.781831482,0.623489802,1,0,39,260,0,145.5954533
2024-01-01 01:00:00+00:00,B,31,20,12,1,-5.0,64,0.170000002,0.0,0.0,-0.866025404,0.5,-2.45e-16,1.0,0.781831482,0.623489802,1,0,39,260,0,136.5994221
2024-01-01 02:00:00+00:00,C,31,21,12,1,-5.0,67,0.75999999,0.0,0.0,-0.707106781,0.707106781,-2.45e-16,1.0,0.781831482,0.623489802,1,0,102,640,0,264.170957
2024-01-01 03:00:00+00:00,C,31,22,12,1,-5.0,76,1.529999971,0.0,0.0,-0.5,0.866025404,-2.45e-16,1.0,0.781831482,0.623489802,1,0,102,640,0,228.6511934
2024-01-01 04:00:00+00:00,B,31,23,12,1,-5.0,76,1.409999967,0.0,0.0,-0.258819045,0.965925826,-2.45e-16,1.0,0.781831482,0.623489802,1,0,39,260,0,108.7205982
2024-01-01 04:00:00+00:00,C,31,23,12,1,-5.0,76,1.409999967,0.0,0.0,-0.258819045,0.965925826,-2.45e-16,1.0,0.781831482,0.623489802,1,0,102,640,0,213.0448084
2024-01-01 07:00:00+00:00,B,1,2,1,2,-5.199999809,73,2.269999981,0.0,0.0,0.5,0.866025404,0.5,0.866025404,0.974927912,-0.222520934,0,1,39,260,0,96.7796347
2024-01-01 08:00:00+00:00,C,1,3,1,2,-5.5,69,3.900000095,0.0,0.0,0.707106781,0.707106781,0.5,0.866025404,0.974927912,-0.222520934,0,1,102,636,0,202.9096787
2024-01-01 10:00:00+00:00,C,1,5,1,2,-6.099999905,72,2.799999952,0.0,0.0,0.965925826,0.258819045,0.5,0.866025404,0.974927912,-0.222520934,0,1,102,636,0,241.7060913
2024-01-01 11:00:00+00:00,B,1,6,1,2,-6.699999809,80,1.25999999,0.0,0.0,1.0,6.12e-17,0.5,0.866025404,0.974927912,-0.222520934,0,1,39,260,0,114.9590956
2024-01-01 12:00:00+00:00,C,1,7,1,2,-7.5,82,1.980000019,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,0.974927912,-0.222520934,0,1,102,636,0,310.3435844
2024-01-01 12:00:00+00:00,B,1,7,1,2,-7.5,82,1.980000019,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,0.974927912,-0.222520934,0,1,39,260,0,130.581195
2024-01-01 14:00:00+00:00,B,1,9,1,2,-6.800000191,74,2.309999943,0.0,130.0,0.707106781,-0.707106781,0.5,0.866025404,0.974927912,-0.222520934,0,1,39,260,0,115.7837315
2024-01-01 21:00:00+00:00,C,1,16,1,2,-4.900000095,68,2.920000076,0.0,25.0,-0.866025404,-0.5,0.5,0.866025404,0.974927912,-0.222520934,0,1,102,636,0,332.8769701
2024-01-01 22:00:00+00:00,C,1,17,1,2,-5.099999905,70,2.50999999,0.0,0.0,-0.965925826,-0.258819045,0.5,0.866025404,0.974927912,-0.222520934,0,1,102,636,0,334.0766242
2024-01-02 02:00:00+00:00,C,1,21,1,2,-5.400000095,71,3.029999971,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,0.974927912,-0.222520934,0,1,102,636,0,296.8396648
2024-01-02 04:00:00+00:00,B,1,23,1,2,-5.300000191,73,3.960000038,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,0.974927912,-0.222520934,0,1,39,260,0,118.5930271
2024-01-02 06:00:00+00:00,C,2,1,1,3,-5.099999905,83,3.309999943,0.0,0.0,0.258819045,0.965925826,0.5,0.866025404,0.433883739,-0.900968868,0,0,102,639,0,198.6178853
2024-01-02 07:00:00+00:00,B,2,2,1,3,-5.0,86,3.420000076,0.0,0.0,0.5,0.866025404,0.5,0.866025404,0.433883739,-0.900968868,0,0,39,259,0,98.07799638
2024-01-02 08:00:00+00:00,B,2,3,1,3,-5.0,85,3.200000048,0.0,0.0,0.707106781,0.707106781,0.5,0.866025404,0.433883739,-0.900968868,0,0,39,259,0,105.3402874
2024-01-02 10:00:00+00:00,C,2,5,1,3,-5.0,84,3.039999962,0.0,0.0,0.965925826,0.258819045,0.5,0.866025404,0.433883739,-0.900968868,0,0,102,639,0,243.4116416
2024-01-02 11:00:00+00:00,B,2,6,1,3,-4.800000191,86,3.49000001,0.0,0.0,1.0,6.12e-17,0.5,0.866025404,0.433883739,-0.900968868,0,0,39,259,0,130.5373314
2024-01-02 13:00:00+00:00,C,2,8,1,3,-3.799999952,85,3.549999952,0.0,49.0,0.866025404,-0.5,0.5,0.866025404,0.433883739,-0.900968868,0,0,102,639,0,308.9971505
2024-01-02 18:00:00+00:00,B,2,13,1,3,-1.299999952,77,4.239999771,0.0,111.0,-0.258819045,-0.965925826,0.5,0.866025404,0.433883739,-0.900968868,0,0,39,259,0,145.6225425
2024-01-02 19:00:00+00:00,C,2,14,1,3,-1.799999952,85,4.760000229,0.0,96.0,-0.5,-0.866025404,0.5,0.866025404,0.433883739,-0.900968868,0,0,102,639,0,298.4350006
2024-01-02 20:00:00+00:00,C,2,15,1,3,-1.299999952,80,3.319999933,0.0,64.0,-0.707106781,-0.707106781,0.5,0.866025404,0.433883739,-0.900968868,0,0,102,639,0,306.257858
2024-01-02 21:00:00+00:00,B,2,16,1,3,-1.299999952,83,4.5,0.0,28.0,-0.866025404,-0.5,0.5,0.866025404,0.433883739,-0.900968868,0,0,39,259,0,146.5958243
2024-01-02 21:00:00+00:00,C,2,16,1,3,-1.299999952,83,4.5,0.0,28.0,-0.866025404,-0.5,0.5,0.866025404,0.433883739,-0.900968868,0,0,102,639,0,313.6792501
2024-01-03 01:00:00+00:00,B,2,20,1,3,-0.300000012,82,3.730000019,0.0,0.0,-0.866025404,0.5,0.5,0.866025404,0.433883739,-0.900968868,0,0,39,259,0,151.5865053
2024-01-03 05:00:00+00:00,B,3,0,1,4,0.400000006,76,3.289999962,0.0,0.0,0.0,1.0,0.5,0.866025404,-0.433883739,-0.900968868,0,0,39,259,0,89.05273947
2024-01-03 06:00:00+00:00,C,3,1,1,4,0.600000024,74,4.099999905,0.0,0.0,0.258819045,0.965925826,0.5,0.866025404,-0.433883739,-0.900968868,0,0,101,634,0,179.2115708
2024-01-03 09:00:00+00:00,B,3,4,1,4,0.600000024,76,3.130000114,0.0,0.0,0.866025404,0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,39,259,0,87.40267457
2024-01-03 09:00:00+00:00,C,3,4,1,4,0.600000024,76,3.130000114,0.0,0.0,0.866025404,0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,101,634,0,175.5290608
2024-01-03 10:00:00+00:00,C,3,5,1,4,0.400000006,80,3.5,0.0,0.0,0.965925826,0.258819045,0.5,0.866025404,-0.433883739,-0.900968868,0,0,101,634,0,204.9171566
2024-01-03 12:00:00+00:00,B,3,7,1,4,0.100000001,87,3.690000057,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,-0.433883739,-0.900968868,0,0,39,259,0,124.7665772
2024-01-03 14:00:00+00:00,B,3,9,1,4,0.0,92,3.720000029,0.0,70.0,0.707106781,-0.707106781,0.5,0.866025404,-0.433883739,-0.900968868,0,0,39,259,0,120.938176
2024-01-03 16:00:00+00:00,B,3,11,1,4,0.699999988,91,3.829999924,0.0,178.0,0.258819045,-0.965925826,0.5,0.866025404,-0.433883739,-0.900968868,0,0,39,259,0,108.1401371
2024-01-03 17:00:00+00:00,B,3,12,1,4,0.899999976,90,5.21999979,0.0,171.0,1.22e-16,-1.0,0.5,0.866025404,-0.433883739,-0.900968868,0,0,39,259,0,118.0444112
2024-01-03 18:00:00+00:00,C,3,13,1,4,1.100000024,89,3.109999895,0.0,111.0,-0.258819045,-0.965925826,0.5,0.866025404,-0.433883739,-0.900968868,0,0,102,639,0,280.2698692
2024-01-03 20:00:00+00:00,C,3,15,1,4,1.5,89,3.930000067,0.0,80.0,-0.707106781,-0.707106781,0.5,0.866025404,-0.433883739,-0.900968868,0,0,102,639,0,266.5755886
2024-01-03 22:00:00+00:00,B,3,17,1,4,1.299999952,90,2.440000057,0.0,0.0,-0.965925826,-0.258819045,0.5,0.866025404,-0.433883739,-0.900968868,0,0,39,259,0,142.6645776
2024-01-03 23:00:00+00:00,C,3,18,1,4,0.800000012,94,2.450000048,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,-0.433883739,-0.900968868,0,0,102,639,0,319.273786
2024-01-04 01:00:00+00:00,B,3,20,1,4,-0.200000003,93,1.440000057,0.0,0.0,-0.866025404,0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,39,259,0,129.2805755
2024-01-04 03:00:00+00:00,B,3,22,1,4,0.600000024,92,2.289999962,3.5,0.0,-0.5,0.866025404,0.5,0.866025404,-0.433883739,-0.900968868,0,0,39,259,0,101.7040601
2024-01-04 05:00:00+00:00,B,4,0,1,5,0.699999988,94,2.579999924,0.0,0.0,0.0,1.0,0.5,0.866025404,-0.974927912,-0.222520934,0,0,39,260,0,91.68855417
2024-01-04 11:00:00+00:00,B,4,6,1,5,-0.100000001,90,5.079999924,0.0,0.0,1.0,6.12e-17,0.5,0.866025404,-0.974927912,-0.222520934,0,0,39,260,0,97.85149541
2024-01-04 11:00:00+00:00,C,4,6,1,5,-0.100000001,90,5.079999924,0.0,0.0,1.0,6.12e-17,0.5,0.866025404,-0.974927912,-0.222520934,0,0,101,634,0,255.5606254
2024-01-04 12:00:00+00:00,B,4,7,1,5,-2.200000048,81,5.639999866,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,-0.974927912,-0.222520934,0,0,39,260,0,117.7979001
2024-01-04 12:00:00+00:00,C,4,7,1,5,-2.200000048,81,5.639999866,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,-0.974927912,-0.222520934,0,0,101,634,0,282.5684321
2024-01-04 13:00:00+00:00,C,4,8,1,5,-4.199999809,72,5.550000191,0.0,46.0,0.866025404,-0.5,0.5,0.866025404,-0.974927912,-0.222520934,0,0,101,634,0,292.0481017
2024-01-04 20:00:00+00:00,C,4,15,1,5,-5.900000095,51,4.360000134,0.0,136.0,-0.707106781,-0.707106781,0.5,0.866025404,-0.974927912,-0.222520934,0,0,101,634,0,268.1356761
2024-01-04 20:00:00+00:00,B,4,15,1,5,-5.900000095,51,4.360000134,0.0,136.0,-0.707106781,-0.707106781,0.5,0.866025404,-0.974927912,-0.222520934,0,0,39,260,0,111.6747752
2024-01-04 21:00:00+00:00,B,4,16,1,5,-6.599999905,66,3.24000001,0.0,43.0,-0.866025404,-0.5,0.5,0.866025404,-0.974927912,-0.222520934,0,0,39,260,0,131.5500467
2024-01-04 23:00:00+00:00,C,4,18,1,5,-8.5,76,2.279999971,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,-0.974927912,-0.222520934,0,0,102,639,0,367.8528107
2024-01-04 23:00:00+00:00,B,4,18,1,5,-8.5,76,2.279999971,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,-0.974927912,-0.222520934,0,0,39,260,0,172.2742924
2024-01-05 01:00:00+00:00,C,4,20,1,5,-10.0,73,3.140000105,0.0,0.0,-0.866025404,0.5,0.5,0.866025404,-0.974927912,-0.222520934,0,0,102,639,0,345.8244322
2024-01-05 02:00:00+00:00,C,4,21,1,5,-10.5,74,3.319999933,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,-0.974927912,-0.222520934,0,0,102,639,0,318.6679247
2024-01-05 03:00:00+00:00,C,4,22,1,5,-11.0,75,3.49000001,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,-0.974927912,-0.222520934,0,0,102,639,0,286.6616706
2024-01-05 04:00:00+00:00,B,4,23,1,5,-11.30000019,76,2.49000001,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,-0.974927912,-0.222520934,0,0,39,260,0,131.1649756
