,horodatage_local,poste,jour,heure,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh,energie_lag1,energie_lag24,degre_jour_chauffage,degre_jour_clim,indice_temp_cons,indice_temp_client,facteur_eolien
215,2024-05-25 23:00:00+00:00,A,25,19,5,7,19.60000038,49,2.0,0.0,84.0,-0.965925826,0.258819045,0.5,-0.866025404,-2.45e-16,1.0,1,0,52,306,0,92.50740783209807,47.46658580177609,51.23487943033813,0.0,0.0,0.0,0.0,0.0
216,2024-05-26 03:00:00+00:00,A,25,23,5,7,15.89999962,71,2.400000095,0.0,0.0,-0.258819045,0.965925826,0.5,-0.866025404,-2.45e-16,1.0,1,0,52,306,0,49.034259195180795,92.50740783209807,53.222103676961325,2.100000380000001,0.0,17.640006384000593,917.2803319680309,42.336016997402034
1396,2024-05-26 03:00:00+00:00,B,25,23,5,7,15.89999962,71,2.400000095,0.0,0.0,-0.258819045,0.965925826,0.5,-0.866025404,-2.45e-16,1.0,1,0,37,255,0,15.037733117330191,14.794799667435655,29.137303505197025,2.100000380000001,0.0,17.640006384000593,652.6802362080219,42.336016997402034
217,2024-05-26 05:00:00+00:00,A,26,1,5,1,14.80000019,80,1.600000024,0.0,0.0,0.258819045,0.965925826,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,32.17644786901499,49.034259195180795,51.439003804210294,3.1999998099999996,0.0,40.95999513600013,2129.919747072007,65.53599320064009
1397,2024-05-26 05:00:00+00:00,B,26,1,5,1,14.80000019,80,1.600000024,0.0,0.0,0.258819045,0.965925826,0.5,-0.866025404,0.781831482,0.623489802,1,0,37,255,0,0.7209964200606578,15.037733117330191,23.983768616628442,3.1999998099999996,0.0,40.95999513600013,1515.5198200320049,65.53599320064009
218,2024-05-26 07:00:00+00:00,A,26,3,5,1,14.10000038,89,0.400000006,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,32.762084953672996,32.17644786901499,49.59544371237455,3.899999619999999,0.0,60.83998814400055,3163.6793834880286,24.33599562264015
219,2024-05-26 09:00:00+00:00,A,26,5,5,1,12.60000038,98,0.400000006,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,44.80539398849288,32.762084953672996,44.59934614956974,5.399999619999999,0.0,116.63998358400053,6065.279146368028,46.65599413344012
1398,2024-05-26 10:00:00+00:00,B,26,6,5,1,12.60000038,98,0.800000012,0.0,63.0,1.0,6.12e-17,0.5,-0.866025404,0.781831482,0.623489802,1,0,37,255,0,19.601213217669482,0.7209964200606578,22.565649653518424,5.399999619999999,0.0,116.63998358400053,4315.67939260802,93.31198826688023
1399,2024-05-26 15:00:00+00:00,B,26,11,5,1,20.39999962,58,0.400000006,0.0,829.0,0.258819045,-0.965925826,0.5,-0.866025404,0.781831482,0.623489802,1,0,37,255,0,21.22257576339763,19.601213217669482,21.540388587248483,0.0,0.0,0.0,0.0,0.0
1400,2024-05-26 16:00:00+00:00,B,26,12,5,1,21.5,53,1.200000048,0.0,898.0,1.22e-16,-1.0,0.5,-0.866025404,0.781831482,0.623489802,1,0,37,255,0,22.06403967673552,21.22257576339763,19.95156226508753,0.0,0.0,0.0,0.0,0.0
220,2024-05-26 16:00:00+00:00,A,26,12,5,1,21.5,53,1.200000048,0.0,898.0,1.22e-16,-1.0,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,52.20141454945502,44.80539398849288,47.361851688010745,0.0,0.0,0.0,0.0,0.0
221,2024-05-26 18:00:00+00:00,A,26,14,5,1,23.0,50,2.0,0.0,877.0,-0.5,-0.866025404,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,64.46549408916133,52.20141454945502,51.111139966782154,0.0,0.0,0.0,0.0,0.0
1401,2024-05-26 18:00:00+00:00,B,26,14,5,1,23.0,50,2.0,0.0,877.0,-0.5,-0.866025404,0.5,-0.866025404,0.781831482,0.623489802,1,0,37,255,0,31.11328360979556,22.06403967673552,18.44369720545674,0.0,0.0,0.0,0.0,0.0
1402,2024-05-26 19:00:00+00:00,B,26,15,5,1,24.39999962,52,1.600000024,0.0,764.0,-0.707106781,-0.707106781,0.5,-0.866025404,0.781831482,0.623489802,1,0,37,255,0,47.511972386829655,31.11328360979556,17.630972038666535,0.0,1.3999996199999991,0.82809955046006,30.63968336702222,1.3249593006104854
1403,2024-05-26 23:00:00+00:00,B,26,19,5,1,24.10000038,46,2.400000095,0.0,176.0,-0.965925826,0.258819045,0.5,-0.866025404,0.781831482,0.623489802,1,0,37,255,0,59.045406991909715,47.511972386829655,17.046614383568116,0.0,1.1000003800000009,0.5112253532100619,18.91533806877229,1.2269408962705572
1404,2024-05-27 01:00:00+00:00,B,26,21,5,1,21.10000038,55,1.600000024,0.0,0.0,-0.707106781,0.707106781,0.5,-0.866025404,0.781831482,0.623489802,1,0,37,255,0,44.354848984239396,59.045406991909715,16.854914947332954,0.0,0.0,0.0,0.0,0.0
222,2024-05-27 02:00:00+00:00,A,26,22,5,1,20.0,57,2.0,0.0,0.0,-0.5,0.866025404,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,62.459171967595836,64.46549408916133,56.92068792242179,0.0,0.0,0.0,0.0,0.0
223,2024-05-27 05:00:00+00:00,A,27,1,5,2,18.10000038,67,2.400000095,0.0,0.0,0.258819045,0.965925826,0.5,-0.866025404,0.974927912,-0.222520934,0,0,51,298,0,24.302861971734416,62.459171967595836,51.453763608026755,0.0,0.0,0.0,0.0,0.0
1405,2024-05-27 06:00:00+00:00,B,27,2,5,2,17.79999924,65,2.799999952,0.0,0.0,0.5,0.866025404,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,-11.440688576385469,44.354848984239396,19.47541241154622,0.20000076000000178,0.0,0.16000121600231323,5.9200449920855895,0.4480033971264187
224,2024-05-27 07:00:00+00:00,A,27,3,5,2,17.39999962,72,2.799999952,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,0.974927912,-0.222520934,0,0,51,298,0,14.063993065713277,24.302861971734416,45.9873062436739,0.6000003800000009,0.0,1.4400018240005819,73.44009302402968,4.032005038081541
1406,2024-05-27 10:00:00+00:00,B,27,6,5,2,17.79999924,75,2.400000095,0.0,75.0,1.0,6.12e-17,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,4.709596684526019,-11.440688576385469,24.42729728847797,0.20000076000000178,0.0,0.16000121600231323,5.9200449920855895,0.38400293360566734
1407,2024-05-27 11:00:00+00:00,B,27,7,5,2,18.10000038,75,2.799999952,0.0,122.0,0.965925826,-0.258819045,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,15.500265802635397,4.709596684526019,28.14642566465418,0.0,0.0,0.0,0.0,0.0
1408,2024-05-27 14:00:00+00:00,B,27,10,5,2,19.29999924,83,3.200000048,0.0,294.0,0.5,-0.866025404,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,45.4448015338252,15.500265802635397,30.230662688883108,0.0,0.0,0.0,0.0,0.0
225,2024-05-27 14:00:00+00:00,A,27,10,5,2,19.29999924,83,3.200000048,0.0,294.0,0.5,-0.866025404,0.5,-0.866025404,0.974927912,-0.222520934,0,0,51,298,0,66.64170223394012,14.063993065713277,46.378966197373025,0.0,0.0,0.0,0.0,0.0
1409,2024-05-27 15:00:00+00:00,B,27,11,5,2,18.10000038,93,5.199999809,0.0,237.0,0.258819045,-0.965925826,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,59.40545718807891,45.4448015338252,34.72345254715852,0.0,0.0,0.0,0.0,0.0
226,2024-05-27 16:00:00+00:00,A,27,12,5,2,20.70000076,79,6.400000095,0.0,756.0,1.22e-16,-1.0,0.5,-0.866025404,0.974927912,-0.222520934,0,0,51,298,0,43.154696371250225,66.64170223394012,47.81568560193046,0.0,0.0,0.0,0.0,0.0
227,2024-05-27 17:00:00+00:00,A,27,13,5,2,22.20000076,74,6.400000095,0.0,521.0,-0.258819045,-0.965925826,0.5,-0.866025404,0.974927912,-0.222520934,0,0,51,298,0,69.83949239222147,43.154696371250225,49.65457462950316,0.0,0.0,0.0,0.0,0.0
1410,2024-05-27 20:00:00+00:00,B,27,16,5,2,23.70000076,66,8.399999619,0.0,275.0,-0.866025404,-0.5,0.5,-0.866025404,0.974927912,-0.222520934,0,0,35,234,0,63.39407927025911,59.40545718807891,35.35286399336549,0.0,0.7000007600000018,0.20702544954024507,7.245890733908578,1.7390136972613626
1411,2024-05-27 22:00:00+00:00,B,27,18,5,2,20.39999962,83,8.0,0.0,76.0,-1.0,-1.84e-16,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,62.20852219517619,63.39407927025911,36.00293585703234,0.0,0.0,0.0,0.0,0.0
228,2024-05-27 22:00:00+00:00,A,27,18,5,2,20.39999962,83,8.0,0.0,76.0,-1.0,-1.84e-16,0.5,-0.866025404,0.974927912,-0.222520934,0,0,51,298,0,83.4410311322097,69.83949239222147,50.61875628391701,0.0,0.0,0.0,0.0,0.0
1412,2024-05-27 23:00:00+00:00,B,27,19,5,2,18.10000038,95,7.599999905,0.0,65.0,-0.965925826,0.258819045,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,49.10694898276677,62.20852219517619,33.6422794587721,0.0,0.0,0.0,0.0,0.0
1413,2024-05-28 00:00:00+00:00,B,27,20,5,2,18.10000038,95,6.400000095,0.0,14.0,-0.866025404,0.5,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,41.498071311326726,49.10694898276677,31.243503350373146,0.0,0.0,0.0,0.0,0.0
229,2024-05-28 00:00:00+00:00,A,27,20,5,2,18.10000038,95,6.400000095,0.0,14.0,-0.866025404,0.5,0.5,-0.866025404,0.974927912,-0.222520934,0,0,52,306,0,67.7713895159252,83.4410311322097,48.55293976272989,0.0,0.0,0.0,0.0,0.0
230,2024-05-28 03:00:00+00:00,A,27,23,5,2,18.10000038,95,3.599999905,0.0,0.0,-0.258819045,0.965925826,0.5,-0.866025404,0.974927912,-0.222520934,0,0,52,306,0,36.30139101918434,67.7713895159252,46.03525081938217,0.0,0.0,0.0,0.0,0.0
1414,2024-05-28 06:00:00+00:00,B,28,2,5,3,17.39999962,93,4.800000191,0.0,0.0,0.5,0.866025404,0.5,-0.866025404,0.433883739,-0.900968868,0,0,36,247,0,-14.55746409416156,41.498071311326726,23.432060936690565,0.6000003800000009,0.0,1.4400018240005819,51.84006566402095,6.912009030243141
231,2024-05-28 06:00:00+00:00,A,28,2,5,3,17.39999962,93,4.800000191,0.0,0.0,0.5,0.866025404,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,9.883425664806396,36.30139101918434,43.02890217364459,0.6000003800000009,0.0,1.4400018240005819,74.88009484803025,6.912009030243141
232,2024-05-28 07:00:00+00:00,A,28,3,5,3,17.79999924,91,4.400000095,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,10.835161135388262,9.883425664806396,46.31519586434637,0.20000076000000178,0.0,0.16000121600231323,8.320063232120289,0.7040053656102938
233,2024-05-28 10:00:00+00:00,A,28,6,5,3,17.39999962,87,4.800000191,0.0,71.0,1.0,6.12e-17,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,29.13145346116883,10.835161135388262,52.15847739126009,0.6000003800000009,0.0,1.4400018240005819,74.88009484803025,6.912009030243141
234,2024-05-28 13:00:00+00:00,A,28,9,5,3,17.39999962,93,8.399999619,0.0,102.0,0.707106781,-0.707106781,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,57.24270504439198,29.13145346116883,54.300294985507286,0.6000003800000009,0.0,1.4400018240005819,74.88009484803025,12.096014772964194
1415,2024-05-28 14:00:00+00:00,B,28,10,5,3,17.39999962,85,6.0,0.0,110.0,0.5,-0.866025404,0.5,-0.866025404,0.433883739,-0.900968868,0,0,36,247,0,46.360592953239006,-14.55746409416156,26.27821403904994,0.6000003800000009,0.0,1.4400018240005819,51.84006566402095,8.64001094400349
1416,2024-05-28 15:00:00+00:00,B,28,11,5,3,18.5,79,6.800000191,0.0,463.0,0.258819045,-0.965925826,0.5,-0.866025404,0.433883739,-0.900968868,0,0,36,247,0,32.36238774161856,46.360592953239006,29.06435590200382,0.0,0.0,0.0,0.0,0.0
235,2024-05-28 15:00:00+00:00,A,28,11,5,3,18.5,79,6.800000191,0.0,463.0,0.258819045,-0.965925826,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,62.267080677598784,57.24270504439198,56.62245130343587,0.0,0.0,0.0,0.0,0.0
236,2024-05-28 16:00:00+00:00,A,28,12,5,3,19.60000038,74,7.199999809,0.0,710.0,1.22e-16,-1.0,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,50.72339995914615,62.267080677598784,57.22859809005122,0.0,0.0,0.0,0.0,0.0
237,2024-05-28 19:00:00+00:00,A,28,15,5,3,20.0,74,5.199999809,0.0,595.0,-0.707106781,-0.707106781,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,74.70861014374773,50.72339995914615,52.211115347189825,0.0,0.0,0.0,0.0,0.0
1417,2024-05-28 19:00:00+00:00,B,28,15,5,3,20.0,74,5.199999809,0.0,595.0,-0.707106781,-0.707106781,0.5,-0.866025404,0.433883739,-0.900968868,0,0,36,247,0,54.06253297258348,32.36238774161856,45.16132798359388,0.0,0.0,0.0,0.0,0.0
1418,2024-05-28 20:00:00+00:00,B,28,16,5,3,18.89999962,74,7.599999905,0.0,403.0,-0.866025404,-0.5,0.5,-0.866025404,0.433883739,-0.900968868,0,0,35,242,0,58.612251297808285,54.06253297258348,48.47930812134481,0.0,0.0,0.0,0.0,0.0
1419,2024-05-28 22:00:00+00:00,B,28,18,5,3,17.79999924,79,7.199999809,0.0,196.0,-1.0,-1.84e-16,0.5,-0.866025404,0.433883739,-0.900968868,0,0,35,242,0,59.290561042769525,58.612251297808285,48.236612194510535,0.20000076000000178,0.0,0.16000121600231323,5.600042560080963,1.152008724656423
238,2024-05-28 23:00:00+00:00,A,28,19,5,3,17.39999962,75,4.800000191,0.0,166.0,-0.965925826,0.258819045,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,76.03860640492005,74.70861014374773,47.574937565159615,0.6000003800000009,0.0,1.4400018240005819,74.88009484803025,6.912009030243141
239,2024-05-29 01:00:00+00:00,A,28,21,5,3,15.60000038,83,4.0,0.0,0.0,-0.707106781,0.707106781,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,64.081288783389,76.03860640492005,42.986987231718075,2.399999619999999,0.0,23.03999270400056,1198.0796206080292,92.15997081600224
1420,2024-05-29 02:00:00+00:00,B,28,22,5,3,14.80000019,84,2.400000095,0.0,0.0,-0.5,0.866025404,0.5,-0.866025404,0.433883739,-0.900968868,0,0,36,247,0,40.17637978685576,59.290561042769525,43.71334317238333,3.1999998099999996,0.0,40.95999513600013,1474.5598248960048,98.30399221759986
1421,2024-05-29 03:00:00+00:00,B,28,23,5,3,14.39999962,87,2.799999952,0.0,0.0,-0.258819045,0.965925826,0.5,-0.866025404,0.433883739,-0.900968868,0,0,35,242,0,22.48032779997746,40.17637978685576,40.87545255133776,3.600000380000001,0.0,51.8400109440006,1814.400383040021,145.15202815488115
240,2024-05-29 03:00:00+00:00,A,28,23,5,3,14.39999962,87,2.799999952,0.0,0.0,-0.258819045,0.965925826,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,38.89810230691231,64.081288783389,35.383966725407674,3.600000380000001,0.0,51.8400109440006,2695.6805690880315,145.15202815488115
1422,2024-05-29 05:00:00+00:00,B,29,1,5,4,13.30000019,89,2.400000095,0.0,0.0,0.258819045,0.965925826,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,36,247,0,7.141880031705028,22.48032779997746,37.98288472292146,4.69999981,0.0,88.35999285600013,3180.959742816005,212.06399124859965
241,2024-05-29 06:00:00+00:00,A,29,2,5,4,13.0,84,2.799999952,0.0,0.0,0.5,0.866025404,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,52,306,0,18.580914786349666,38.89810230691231,34.47183085731264,5.0,0.0,100.0,5200.0,279.9999952
242,2024-05-29 07:00:00+00:00,A,29,3,5,4,12.60000038,84,3.200000048,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,52,306,0,17.563087911374424,18.580914786349666,36.98050208977207,5.399999619999999,0.0,116.63998358400053,6065.279146368028,373.24795306752094
243,2024-05-29 08:00:00+00:00,A,29,4,5,4,12.19999981,82,3.200000048,0.0,0.0,0.866025404,0.5,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,52,306,0,25.580215894419382,17.563087911374424,43.4039294398454,5.80000019,0.0,134.56000881600016,6997.1204584320085,430.592034670081
244,2024-05-29 09:00:00+00:00,A,29,5,5,4,11.89999962,84,2.0,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,52,306,0,41.02325782124535,25.580215894419382,47.20583656447232,6.100000380000001,0.0,148.84001854400063,7739.680964288033,297.68003708800126
245,2024-05-29 11:00:00+00:00,A,29,7,5,4,11.5,78,3.599999905,0.0,196.0,0.965925826,-0.258819045,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,52,306,0,45.42163121825112,41.02325782124535,49.735338086451726,6.5,0.0,169.0,8788.0,608.3999839449999
246,2024-05-29 17:00:00+00:00,A,29,13,5,4,17.39999962,48,3.200000048,0.0,951.0,-0.258819045,-0.965925826,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,51,301,0,47.35072697743584,45.42163121825112,54.77293993414627,0.6000003800000009,0.0,1.4400018240005819,73.44009302402968,4.608005905921949
247,2024-05-29 18:00:00+00:00,A,29,14,5,4,18.10000038,45,2.799999952,0.0,917.0,-0.5,-0.866025404,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,51,301,0,56.69482907244375,47.35072697743584,58.27531911002734,0.0,0.0,0.0,0.0,0.0
1423,2024-05-29 20:00:00+00:00,B,29,16,5,4,19.29999924,50,4.0,0.0,704.0,-0.866025404,-0.5,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,36,247,0,38.84316824819206,7.141880031705028,39.32173608476449,0.0,0.0,0.0,0.0,0.0
1424,2024-05-29 21:00:00+00:00,B,29,17,5,4,19.29999924,50,5.199999809,0.0,541.0,-0.965925826,-0.258819045,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,36,247,0,45.61312374474025,38.84316824819206,43.80498220484514,0.0,0.0,0.0,0.0,0.0
248,2024-05-29 21:00:00+00:00,A,29,17,5,4,19.29999924,50,5.199999809,0.0,541.0,-0.965925826,-0.258819045,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,51,301,0,68.70181175770622,56.69482907244375,57.933493396250476,0.0,0.0,0.0,0.0,0.0
249,2024-05-30 03:00:00+00:00,A,29,23,5,4,13.0,67,2.400000095,0.0,0.0,-0.258819045,0.965925826,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,51,301,0,49.79964000000007,68.70181175770622,52.154443894623505,5.0,0.0,100.0,5100.0,240.00000950000003
250,2024-05-30 05:00:00+00:00,A,30,1,5,5,11.89999962,62,1.600000024,0.0,0.0,0.258819045,0.965925826,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,29.682219493192775,49.79964000000007,43.7227391657129,6.100000380000001,0.0,148.84001854400063,7590.840945744032,238.14403324256145
251,2024-05-30 07:00:00+00:00,A,30,3,5,5,10.69999981,67,2.799999952,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,19.768368356663274,29.682219493192775,36.520264763974254,7.30000019,0.0,213.16001109600018,10871.160565896009,596.84802083712
252,2024-05-30 08:00:00+00:00,A,30,4,5,5,10.0,72,2.0,0.0,0.0,0.866025404,0.5,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,26.21309663120124,19.768368356663274,33.870653579681466,8.0,0.0,256.0,13056.0,512.0
1425,2024-05-30 10:00:00+00:00,B,30,6,5,5,10.0,72,0.400000006,0.0,75.0,1.0,6.12e-17,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,247,0,34.52944141824679,45.61312374474025,42.75910006902257,8.0,0.0,256.0,9216.0,102.400001536
253,2024-05-30 11:00:00+00:00,A,30,7,5,5,11.10000038,64,2.799999952,0.0,237.0,0.965925826,-0.258819045,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,33.55470228272651,26.21309663120124,35.365931631061784,6.899999619999999,0.0,190.43997902400054,9712.438930224027,533.2319321260825
254,2024-05-30 12:00:00+00:00,A,30,8,5,5,13.0,59,2.799999952,0.0,417.0,0.866025404,-0.5,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,30.593895847254032,33.55470228272651,37.36479129645821,5.0,0.0,100.0,5100.0,279.9999952
1426,2024-05-30 14:00:00+00:00,B,30,10,5,5,16.29999924,40,4.400000095,0.0,744.0,0.5,-0.866025404,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,247,0,6.97651871983561,34.52944141824679,39.65754931048894,1.7000007600000018,0.0,11.560010336002335,416.1603720960841,50.86404657661126
255,2024-05-30 14:00:00+00:00,A,30,10,5,5,16.29999924,40,4.400000095,0.0,744.0,0.5,-0.866025404,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,21.794102666772773,30.593895847254032,41.11250986553024,1.7000007600000018,0.0,11.560010336002335,589.5605271361192,50.86404657661126
256,2024-05-30 15:00:00+00:00,A,30,11,5,5,17.39999962,38,4.0,0.0,861.0,0.258819045,-0.965925826,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,24.877292230339606,21.794102666772773,42.86762254288067,0.6000003800000009,0.0,1.4400018240005819,73.44009302402968,5.760007296002327
1427,2024-05-30 16:00:00+00:00,B,30,12,5,5,18.5,38,2.799999952,0.0,931.0,1.22e-16,-1.0,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,247,0,12.079146146119001,6.97651871983561,31.1172522439536,0.0,0.0,0.0,0.0,0.0
1428,2024-05-30 17:00:00+00:00,B,30,13,5,5,18.89999962,35,3.200000048,0.0,951.0,-0.258819045,-0.965925826,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,247,0,15.222338547448118,12.079146146119001,29.017945606476864,0.0,0.0,0.0,0.0,0.0
1429,2024-05-30 19:00:00+00:00,B,30,15,5,5,21.10000038,34,2.0,0.0,833.0,-0.707106781,-0.707106781,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,247,0,35.29849051557264,15.222338547448118,29.981654058409667,0.0,0.0,0.0,0.0,0.0
257,2024-05-30 19:00:00+00:00,A,30,15,5,5,21.10000038,34,2.0,0.0,833.0,-0.707106781,-0.707106781,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,58.96646386071623,24.877292230339606,46.962421134409865,0.0,0.0,0.0,0.0,0.0
258,2024-05-30 21:00:00+00:00,A,30,17,5,5,21.10000038,30,2.400000095,0.0,545.0,-0.965925826,-0.258819045,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,73.87849169474703,58.96646386071623,48.354747243090166,0.0,0.0,0.0,0.0,0.0
1430,2024-05-30 22:00:00+00:00,B,30,18,5,5,21.10000038,29,2.799999952,0.0,367.0,-1.0,-1.84e-16,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,247,0,51.521398587814986,35.29849051557264,30.88385672813368,0.0,0.0,0.0,0.0,0.0
1431,2024-05-30 23:00:00+00:00,B,30,19,5,5,20.70000076,30,2.0,0.0,189.0,-0.965925826,0.258819045,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,247,0,56.7776485797948,51.521398587814986,27.545371975697947,0.0,0.0,0.0,0.0,0.0
1432,2024-05-31 01:00:00+00:00,B,30,21,5,5,18.10000038,37,0.800000012,0.0,0.0,-0.707106781,0.707106781,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,247,0,46.671526295852715,56.7776485797948,25.638290863401107,0.0,0.0,0.0,0.0,0.0
1433,2024-05-31 02:00:00+00:00,B,30,22,5,5,15.89999962,53,0.800000012,0.0,0.0,-0.5,0.866025404,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,247,0,32.263589633901944,46.671526295852715,23.651490034473177,2.100000380000001,0.0,17.640006384000593,635.0402298240214,14.112005318880552
259,2024-05-31 06:00:00+00:00,A,31,2,5,6,13.0,62,1.200000048,0.0,0.0,0.5,0.866025404,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,24.183873125510416,73.87849169474703,40.5160568719675,5.0,0.0,100.0,5100.0,120.0000048
1434,2024-05-31 06:00:00+00:00,B,31,2,5,6,13.0,62,1.200000048,0.0,0.0,0.5,0.866025404,0.5,-0.866025404,-0.781831482,0.623489802,0,0,37,249,0,-0.5030372450518428,32.263589633901944,27.201093586874045,5.0,0.0,100.0,3700.0,120.0000048
1435,2024-05-31 07:00:00+00:00,B,31,3,5,6,11.5,69,0.800000012,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-0.781831482,0.623489802,0,0,37,249,0,1.6654999843491112,-0.5030372450518428,29.8877260904864,6.5,0.0,169.0,6253.0,135.200002028
260,2024-05-31 09:00:00+00:00,A,31,5,5,6,11.10000038,67,1.200000048,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,31.259477755106843,24.183873125510416,32.42143911997358,6.899999619999999,0.0,190.43997902400054,9712.438930224027,228.52798396991963
261,2024-05-31 10:00:00+00:00,A,31,6,5,6,11.10000038,74,1.600000024,0.0,77.0,1.0,6.12e-17,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,34.833230384314675,31.259477755106843,32.022151397311966,6.899999619999999,0.0,190.43997902400054,9712.438930224027,304.70397100896037
1436,2024-05-31 13:00:00+00:00,B,31,9,5,6,17.0,56,2.799999952,0.0,580.0,0.707106781,-0.707106781,0.5,-0.866025404,-0.781831482,0.623489802,0,0,37,249,0,4.999174585372032,1.6654999843491112,32.533754396373716,1.0,0.0,4.0,148.0,11.199999808
262,2024-05-31 15:00:00+00:00,A,31,11,5,6,21.10000038,35,3.599999905,0.0,850.0,0.258819045,-0.965925826,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,22.67536467176339,34.833230384314675,32.2039396003824,0.0,0.0,0.0,0.0,0.0
263,2024-05-31 18:00:00+00:00,A,31,14,5,6,22.60000038,31,6.400000095,0.0,919.0,-0.5,-0.866025404,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,25.39280247619442,22.67536467176339,32.37651369017781,0.0,0.0,0.0,0.0,0.0
264,2024-05-31 19:00:00+00:00,A,31,15,5,6,22.60000038,38,5.599999905,0.0,835.0,-0.707106781,-0.707106781,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,36.65049295570731,25.39280247619442,34.15133287347084,0.0,0.0,0.0,0.0,0.0
1437,2024-05-31 21:00:00+00:00,B,31,17,5,6,24.39999962,24,4.800000191,0.0,547.0,-0.965925826,-0.258819045,0.5,-0.866025404,-0.781831482,0.623489802,0,0,37,249,0,43.28365089218738,4.999174585372032,37.256457624863934,0.0,1.3999996199999991,0.82809955046006,30.63968336702222,3.974878000375302
